,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
118,frozenset({'Colored Pencil Set'}),frozenset({'Pen Pencil & Highlighter Set'}),0.006264714097601851,0.004708511232592474,0.001276884402058976,0.2038216560509554,43.28791968044909,0.0012473869253614373,1.2500861098918636,0.9830574405717957
119,frozenset({'Pen Pencil & Highlighter Set'}),frozenset({'Colored Pencil Set'}),0.004708511232592474,0.006264714097601851,0.001276884402058976,0.2711864406779661,43.2879196804491,0.0012473869253614373,1.363497252749802,0.9815203664354729
120,frozenset({'Colored Pencil Set'}),frozenset({'Switch Tone Color Crayon Pen'}),0.006264714097601851,0.006105103547344479,0.001276884402058976,0.2038216560509554,33.38545439407185,0.001238637673798608,1.2483319899445353,0.9761622128975265
121,frozenset({'Switch Tone Color Crayon Pen'}),frozenset({'Colored Pencil Set'}),0.006105103547344479,0.006264714097601851,0.001276884402058976,0.2091503267973856,33.38545439407185,0.001238637673798608,1.2565413119261728,0.9760054500562069
122,frozenset({'Foam Can and Bottle Cooler'}),frozenset({'Google 22 oz Water Bottle'}),0.011651570168788157,0.027293404094010616,0.0017956186903954352,0.1541095890410959,5.646404109589041,0.0014776076774489805,1.1499203481965543,0.8325971981105413
123,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Foam Can and Bottle Cooler'}),0.027293404094010616,0.011651570168788157,0.0017956186903954352,0.06578947368421052,5.6464041095890405,0.0014776076774489805,1.0579504319320014,0.8459859703819174
124,frozenset({'Google Kick Ball'}),frozenset({'Foam Can and Bottle Cooler'}),0.011212641155580384,0.011651570168788157,0.0010374685766729181,0.09252669039145908,7.941134890069712,0.0009068237014712313,1.0891212109120414,0.8839852238157323
125,frozenset({'Foam Can and Bottle Cooler'}),frozenset({'Google Kick Ball'}),0.011651570168788157,0.011212641155580384,0.0010374685766729181,0.08904109589041097,7.941134890069712,0.0009068237014712313,1.0854357473028968,0.8843778047621561
126,frozenset({'Foam Can and Bottle Cooler'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.011651570168788157,0.03216152587686046,0.001636008140138063,0.14041095890410957,4.36580526190557,0.0012612758646485273,1.125931611330505,0.780035823693858
127,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Foam Can and Bottle Cooler'}),0.03216152587686046,0.011651570168788157,0.001636008140138063,0.050868486352357314,4.365805261905571,0.0012612758646485273,1.0413187378352375,0.7965659582384321
128,frozenset({'Foam Can and Bottle Cooler'}),frozenset({'Google Sunglasses'}),0.011651570168788157,0.027692430469654045,0.0021148397909101792,0.1815068493150685,6.554384943350045,0.001792179494148718,1.18792389248059,0.8574206802934586
129,frozenset({'Google Sunglasses'}),frozenset({'Foam Can and Bottle Cooler'}),0.027692430469654045,0.011651570168788157,0.0021148397909101792,0.07636887608069164,6.554384943350045,0.001792179494148718,1.0700683468063354,0.8715661685964081
130,frozenset({'Foam Can and Bottle Cooler'}),frozenset({'Maze Pen'}),0.011651570168788157,0.014923586449064283,0.0013167870396233192,0.113013698630137,7.572824335213538,0.0011429038249420706,1.1105880801423675,0.8781810596579057
131,frozenset({'Maze Pen'}),frozenset({'Foam Can and Bottle Cooler'}),0.014923586449064283,0.011651570168788157,0.0013167870396233192,0.08823529411764706,7.572824335213538,0.0011429038249420706,1.083995052072942,0.8810980137994358
132,frozenset({'Four Color Retractable Pen'}),frozenset({'Google 22 oz Water Bottle'}),0.012928454570847132,0.027293404094010616,0.002234547703603208,0.17283950617283952,6.332647462277092,0.0018816861686900188,1.1759587204236588,0.8531176548721118
133,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Four Color Retractable Pen'}),0.027293404094010616,0.012928454570847132,0.002234547703603208,0.08187134502923976,6.332647462277092,0.0018816861686900188,1.0750906641298417,0.8657165126377908
134,frozenset({'Google Kick Ball'}),frozenset({'Four Color Retractable Pen'}),0.011212641155580384,0.012928454570847132,0.001077371214237261,0.09608540925266904,7.4320877817319095,0.0009324090924381292,1.0919964734865826,0.8752623083131559
135,frozenset({'Four Color Retractable Pen'}),frozenset({'Google Kick Ball'}),0.012928454570847132,0.011212641155580384,0.001077371214237261,0.08333333333333334,7.43208778173191,0.0009324090924381292,1.078677118739367,0.8767837652100093
136,frozenset({'Four Color Retractable Pen'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.012928454570847132,0.03216152587686046,0.002354255616296237,0.18209876543209877,5.6620064025978,0.0019384567900681221,1.1833194928901782,0.8341686747978564
137,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Four Color Retractable Pen'}),0.03216152587686046,0.012928454570847132,0.002354255616296237,0.07320099255583126,5.6620064025978,0.0019384567900681221,1.0650330195661275,0.8507454342805434
138,frozenset({'Four Color Retractable Pen'}),frozenset({'Google Metallic Notebook Set'}),0.012928454570847132,0.015083196999321655,0.0020749371533458363,0.16049382716049385,10.640570906003006,0.0018799347261569685,1.1732097212213963,0.9178869398378636
139,frozenset({'Google Metallic Notebook Set'}),frozenset({'Four Color Retractable Pen'}),0.015083196999321655,0.012928454570847132,0.0020749371533458363,0.1375661375661376,10.640570906003006,0.0018799347261569685,1.1445185404055822,0.919895038316624
140,frozenset({'Four Color Retractable Pen'}),frozenset({'Google Sunglasses'}),0.012928454570847132,0.027692430469654045,0.0017956186903954352,0.1388888888888889,5.01540986231188,0.00143759836111217,1.1291313710674984,0.811100780207786
141,frozenset({'Google Sunglasses'}),frozenset({'Four Color Retractable Pen'}),0.027692430469654045,0.012928454570847132,0.0017956186903954352,0.06484149855907781,5.01540986231188,0.00143759836111217,1.0555125616761667,0.8234169163212542
142,frozenset({'Four Color Retractable Pen'}),frozenset({'Maze Pen'}),0.012928454570847132,0.014923586449064283,0.001556202865009377,0.12037037037037038,8.065780352545058,0.0013632639555685396,1.1198763438263268,0.887493353152083
143,frozenset({'Maze Pen'}),frozenset({'Four Color Retractable Pen'}),0.014923586449064283,0.012928454570847132,0.001556202865009377,0.10427807486631016,8.065780352545058,0.0013632639555685396,1.101984352210457,0.88929084444943
144,frozenset({'Four Color Retractable Pen'}),frozenset({'Switch Tone Color Crayon Pen'}),0.012928454570847132,0.006105103547344479,0.001236981764494633,0.09567901234567901,15.671972081013475,0.0011580522106324723,1.0990510117769978,0.9484538636781522
145,frozenset({'Switch Tone Color Crayon Pen'}),frozenset({'Four Color Retractable Pen'}),0.006105103547344479,0.012928454570847132,0.001236981764494633,0.20261437908496732,15.671972081013477,0.0011580522106324723,1.237884806972626,0.941942477348902
146,frozenset({'Four Color Retractable Pen'}),frozenset({'Windup Android'}),0.012928454570847132,0.015202904912014684,0.001157176489365947,0.08950617283950618,5.8874388386636864,0.0009606264238660565,1.0816076569779907,0.8410199435997731
147,frozenset({'Windup Android'}),frozenset({'Four Color Retractable Pen'}),0.015202904912014684,0.012928454570847132,0.001157176489365947,0.07611548556430446,5.887438838663686,0.0009606264238660565,1.0683927807059865,0.8429623316380708
148,frozenset({'Four Color Retractable Pen'}),frozenset({'YouTube Custom Decals'}),0.012928454570847132,0.01671920513945972,0.001077371214237261,0.08333333333333334,4.984287987271281,0.0008612177301310822,1.0726699580296803,0.8098395116626914
149,frozenset({'YouTube Custom Decals'}),frozenset({'Four Color Retractable Pen'}),0.01671920513945972,0.012928454570847132,0.001077371214237261,0.06443914081145585,4.984287987271282,0.0008612177301310822,1.0550586161602424,0.8129616102589073
150,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Galaxy Screen Cleaning Cloth'}),0.027293404094010616,0.005107537608235904,0.001276884402058976,0.04678362573099415,9.159722222222223,0.001137482314192037,1.0437215403005624,0.9158222915042867
151,frozenset({'Galaxy Screen Cleaning Cloth'}),frozenset({'Google 22 oz Water Bottle'}),0.005107537608235904,0.027293404094010616,0.001276884402058976,0.25,9.159722222222221,0.001137482314192037,1.2969421278746525,0.8953996711185979
152,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Galaxy Screen Cleaning Cloth'}),0.03216152587686046,0.005107537608235904,0.0010374685766729181,0.03225806451612903,6.31577620967742,0.0008732023737186011,1.0280555444714896,0.8696351267779839
153,frozenset({'Galaxy Screen Cleaning Cloth'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.005107537608235904,0.03216152587686046,0.0010374685766729181,0.20312500000000003,6.31577620967742,0.0008732023737186011,1.214542398899626,0.8459872458187945
154,frozenset({'Maze Pen'}),frozenset({'Galaxy Screen Cleaning Cloth'}),0.014923586449064283,0.005107537608235904,0.0010374685766729181,0.06951871657754011,13.611004344919786,0.0009612457976345626,1.0692235084325281,0.9405666638623256
155,frozenset({'Galaxy Screen Cleaning Cloth'}),frozenset({'Maze Pen'}),0.005107537608235904,0.014923586449064283,0.0010374685766729181,0.20312500000000003,13.611004344919788,0.0009612457976345626,1.2361743228874487,0.9312866173653083
156,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Google Doodle Decal'}),0.027293404094010616,0.01276884402058976,0.0019552292406528073,0.07163742690058479,5.610329861111111,0.0016067240209854598,1.0634111979368766,0.8448152448820526
157,frozenset({'Google Doodle Decal'}),frozenset({'Google 22 oz Water Bottle'}),0.01276884402058976,0.027293404094010616,0.0019552292406528073,0.153125,5.610329861111111,0.0016067240209854598,1.148583434280135,0.832385967603969
158,frozenset({'Google Kick Ball'}),frozenset({'Google 22 oz Water Bottle'}),0.011212641155580384,0.027293404094010616,0.002553768804117952,0.2277580071174377,8.344800316330565,0.002247737658097562,1.259587803915129,0.8901457828894269
159,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Google Kick Ball'}),0.027293404094010616,0.011212641155580384,0.002553768804117952,0.0935672514619883,8.344800316330565,0.002247737658097562,1.0908557313702951,0.9048616523772407
160,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.027293404094010616,0.03216152587686046,0.003950361118869958,0.14473684210526316,4.500310173697271,0.0030725635968328257,1.1316265235901324,0.7996173740522922
161,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Google 22 oz Water Bottle'}),0.03216152587686046,0.027293404094010616,0.003950361118869958,0.12282878411910671,4.500310173697271,0.0030725635968328257,1.1089130357853287,0.8036393620809205
162,frozenset({'Google 22 oz Water Bottle'}),"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",0.027293404094010616,0.020270539882686244,0.001117273851801604,0.04093567251461988,2.019466316710411,0.0005640218155796899,1.0215471809759797,0.518984522881639
163,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",frozenset({'Google 22 oz Water Bottle'}),0.020270539882686244,0.027293404094010616,0.001117273851801604,0.05511811023622048,2.019466316710411,0.0005640218155796899,1.0294478140005054,0.5152643552431766
164,frozenset({'Google 22 oz Water Bottle'}),"frozenset({""Google Men's Vintage Badge Tee Sage""})",0.027293404094010616,0.013526994134312279,0.001157176489365947,0.04239766081871345,3.1343002294329723,0.0007879787722808508,1.0301489099421839,0.7000564409922864
165,"frozenset({""Google Men's Vintage Badge Tee Sage""})",frozenset({'Google 22 oz Water Bottle'}),0.013526994134312279,0.027293404094010616,0.001157176489365947,0.0855457227138643,3.1343002294329727,0.0007879787722808508,1.0637017290713884,0.6902870262142612
166,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Google Metallic Notebook Set'}),0.027293404094010616,0.015083196999321655,0.0027133793543753244,0.09941520467836257,6.591122868900646,0.00230170756364327,1.0936413851501037,0.8720828939525928
167,frozenset({'Google Metallic Notebook Set'}),frozenset({'Google 22 oz Water Bottle'}),0.015083196999321655,0.027293404094010616,0.0027133793543753244,0.1798941798941799,6.591122868900647,0.00230170756364327,1.186074494362787,0.8612715109947071
168,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Google Stylus Pen w/ LED Light'}),0.027293404094010616,0.007222377399146084,0.0014364949523163481,0.05263157894736842,7.287292817679558,0.0012393716874420048,1.047931934967568,0.886983632112237
169,frozenset({'Google Stylus Pen w/ LED Light'}),frozenset({'Google 22 oz Water Bottle'}),0.007222377399146084,0.027293404094010616,0.0014364949523163481,0.19889502762430938,7.287292817679558,0.0012393716874420048,1.2142061645447177,0.8690514469453376
170,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Google Sunglasses'}),0.027293404094010616,0.027692430469654045,0.004748413870156817,0.17397660818713448,6.282460774895933,0.0039925931750032576,1.1770944735553213,0.8644196571847758
171,frozenset({'Google Sunglasses'}),frozenset({'Google 22 oz Water Bottle'}),0.027692430469654045,0.027293404094010616,0.004748413870156817,0.17146974063400575,6.282460774895933,0.0039925931750032576,1.174014569667403,0.8647744073211014
172,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Google Twill Cap'}),0.027293404094010616,0.02178684011013128,0.0017956186903954352,0.06578947368421052,3.019688644688644,0.0012009816593380233,1.0471014105863383,0.6876071706936866
173,frozenset({'Google Twill Cap'}),frozenset({'Google 22 oz Water Bottle'}),0.02178684011013128,0.027293404094010616,0.0017956186903954352,0.08241758241758242,3.0196886446886446,0.0012009816593380233,1.0600754518256892,0.6837364878645726
174,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Maze Pen'}),0.027293404094010616,0.014923586449064283,0.003072503092454411,0.11257309941520467,7.543300653594771,0.0026651876169681986,1.110036683474201,0.8917715176483687
175,frozenset({'Maze Pen'}),frozenset({'Google 22 oz Water Bottle'}),0.014923586449064283,0.027293404094010616,0.003072503092454411,0.20588235294117646,7.543300653594771,0.0026651876169681986,1.2248897874371718,0.8805733497676625
176,frozenset({'Recycled Paper Journal Set'}),frozenset({'Google 22 oz Water Bottle'}),0.009137704002234548,0.027293404094010616,0.002434060891424923,0.2663755458515284,9.759704027171276,0.0021846618436004773,1.3258917289432832,0.9058149452847726
177,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Recycled Paper Journal Set'}),0.027293404094010616,0.009137704002234548,0.002434060891424923,0.0891812865497076,9.759704027171276,0.0021846618436004773,1.0878809156700988,0.9227221036760666
178,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Red Shine 15 oz Mug'}),0.027293404094010616,0.012569330832768046,0.001276884402058976,0.04678362573099415,3.7220458553791884,0.0009338245764489308,1.035893524095685,0.7518511301636789
179,frozenset({'Red Shine 15 oz Mug'}),frozenset({'Google 22 oz Water Bottle'}),0.012569330832768046,0.027293404094010616,0.001276884402058976,0.10158730158730159,3.7220458553791884,0.0009338245764489308,1.0826946208847585,0.7406399013982058
180,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Sport Bag'}),0.027293404094010616,0.016280276126251946,0.003950361118869958,0.14473684210526316,8.89031862745098,0.0035060169637940895,1.1501953694523823,0.9124211719691064
181,frozenset({'Sport Bag'}),frozenset({'Google 22 oz Water Bottle'}),0.016280276126251946,0.027293404094010616,0.003950361118869958,0.2426470588235294,8.89031862745098,0.0035060169637940895,1.2843504567302384,0.9022062592419142
182,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Switch Tone Color Crayon Pen'}),0.027293404094010616,0.006105103547344479,0.001236981764494633,0.04532163742690058,7.42356572258533,0.0010703527063411825,1.0410782682597493,0.8895733286400321
183,frozenset({'Switch Tone Color Crayon Pen'}),frozenset({'Google 22 oz Water Bottle'}),0.006105103547344479,0.027293404094010616,0.001236981764494633,0.20261437908496732,7.42356572258533,0.0010703527063411825,1.2198697473247244,0.8706090024192253
184,frozenset({'Google 22 oz Water Bottle'}),frozenset({'Windup Android'}),0.027293404094010616,0.015202904912014684,0.002314352978731894,0.0847953216374269,5.577573636628754,0.0018994139515654583,1.0760402764220158,0.8437390813556588
185,frozenset({'Windup Android'}),frozenset({'Google 22 oz Water Bottle'}),0.015202904912014684,0.027293404094010616,0.002314352978731894,0.15223097112860892,5.577573636628754,0.0018994139515654583,1.1473721765949907,0.833380372212597
186,frozenset({'Google 22 oz Water Bottle'}),frozenset({'YouTube Custom Decals'}),0.027293404094010616,0.01671920513945972,0.001276884402058976,0.04678362573099415,2.7981967647838766,0.0008205603800570428,1.0315399749763952,0.6606586126266563
187,frozenset({'YouTube Custom Decals'}),frozenset({'Google 22 oz Water Bottle'}),0.01671920513945972,0.027293404094010616,0.001276884402058976,0.07637231503579951,2.7981967647838766,0.0008205603800570428,1.0531371154641074,0.6535538917295673
188,frozenset({'Google Blackout Cap'}),frozenset({'Google Twill Cap'}),0.010534296316986554,0.02178684011013128,0.0010374685766729181,0.09848484848484848,4.520382395382395,0.0008079595471419872,1.0850767823988459,0.7870710166552405
189,frozenset({'Google Twill Cap'}),frozenset({'Google Blackout Cap'}),0.02178684011013128,0.010534296316986554,0.0010374685766729181,0.047619047619047616,4.520382395382395,0.0008079595471419872,1.0389389888671643,0.7961248215378339
190,frozenset({'Google Kick Ball'}),frozenset({'Google Doodle Decal'}),0.011212641155580384,0.01276884402058976,0.001157176489365947,0.10320284697508897,8.082395462633452,0.0010140040233914958,1.1008410905960884,0.886211071219838
191,frozenset({'Google Doodle Decal'}),frozenset({'Google Kick Ball'}),0.01276884402058976,0.011212641155580384,0.001157176489365947,0.090625,8.082395462633452,0.0010140040233914958,1.0873263052584683,0.8876080330151402
192,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Google Doodle Decal'}),0.03216152587686046,0.01276884402058976,0.004908024420414189,0.15260545905707193,11.9513919044665,0.004497358913028397,1.1650194900723347,0.9467775481712765
193,frozenset({'Google Doodle Decal'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.01276884402058976,0.03216152587686046,0.004908024420414189,0.384375,11.951391904466501,0.004497358913028397,1.5721234097431709,0.9281795170322263
194,frozenset({'Google Sunglasses'}),frozenset({'Google Doodle Decal'}),0.027692430469654045,0.01276884402058976,0.0017557160528310922,0.06340057636887608,4.965255763688761,0.0014021157276130525,1.054059111153401,0.8213455605009756
195,frozenset({'Google Doodle Decal'}),frozenset({'Google Sunglasses'}),0.01276884402058976,0.027692430469654045,0.0017557160528310922,0.1375,4.965255763688761,0.0014021157276130525,1.1273131240931547,0.8089296015814751
196,frozenset({'Keyboard DOT Sticker'}),frozenset({'Google Doodle Decal'}),0.0075016958620964845,0.01276884402058976,0.001117273851801604,0.14893617021276595,11.664029255319148,0.0010214858674485905,1.159996608275807,0.9211767205977797
197,frozenset({'Google Doodle Decal'}),frozenset({'Keyboard DOT Sticker'}),0.01276884402058976,0.0075016958620964845,0.001117273851801604,0.08750000000000001,11.66402925531915,0.0010214858674485905,1.0876693743977026,0.9260914502820651
198,frozenset({'Maze Pen'}),frozenset({'Google Doodle Decal'}),0.014923586449064283,0.01276884402058976,0.001117273851801604,0.0748663101604278,5.863201871657754,0.0009267169042057152,1.0671226946135821,0.8420105434323444
199,frozenset({'Google Doodle Decal'}),frozenset({'Maze Pen'}),0.01276884402058976,0.014923586449064283,0.001117273851801604,0.08750000000000001,5.863201871657755,0.0009267169042057152,1.0795357956722582,0.8401727612349656
200,frozenset({'Google Doodle Decal'}),frozenset({'YouTube Custom Decals'}),0.01276884402058976,0.01671920513945972,0.001516300227445034,0.11875000000000001,7.102610381861576,0.0013028153048710303,1.1157796253736627,0.8703196696725444
201,frozenset({'YouTube Custom Decals'}),frozenset({'Google Doodle Decal'}),0.01671920513945972,0.01276884402058976,0.001516300227445034,0.09069212410501193,7.102610381861575,0.0013028153048710303,1.0856951557883803,0.8738162059641433
202,frozenset({'Google Kick Ball'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.011212641155580384,0.03216152587686046,0.0020350345157814933,0.18149466192170818,5.643222980669886,0.0016744188671083441,1.1824461357765312,0.8321266359651205
203,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Google Kick Ball'}),0.03216152587686046,0.011212641155580384,0.0020350345157814933,0.06327543424317618,5.643222980669886,0.0016744188671083441,1.0555796175213275,0.8501380350119845
204,frozenset({'Google Kick Ball'}),frozenset({'Google Metallic Notebook Set'}),0.011212641155580384,0.015083196999321655,0.001077371214237261,0.09608540925266904,6.3703609557702086,0.0009082487388049406,1.0896126836346087,0.8525827280064568
205,frozenset({'Google Metallic Notebook Set'}),frozenset({'Google Kick Ball'}),0.015083196999321655,0.011212641155580384,0.001077371214237261,0.07142857142857142,6.370360955770208,0.0009082487388049406,1.064847924909375,0.8559332333995058
206,frozenset({'Google Kick Ball'}),frozenset({'Google Sunglasses'}),0.011212641155580384,0.027692430469654045,0.002593671441682295,0.23131672597864766,8.353066959295228,0.0022831661561002036,1.2649001251760519,0.8902657229775873
207,frozenset({'Google Sunglasses'}),frozenset({'Google Kick Ball'}),0.027692430469654045,0.011212641155580384,0.002593671441682295,0.09365994236311238,8.353066959295228,0.0022831661561002036,1.0909672925882785,0.9053549725195803
208,frozenset({'Google Kick Ball'}),frozenset({'Maze Pen'}),0.011212641155580384,0.014923586449064283,0.0018355213279597782,0.16370106761565836,10.96928464041715,0.0016681885083521383,1.177899881735374,0.9191423658630734
209,frozenset({'Maze Pen'}),frozenset({'Google Kick Ball'}),0.014923586449064283,0.011212641155580384,0.0018355213279597782,0.12299465240641712,10.96928464041715,0.0016681885083521383,1.127458756731137,0.922604926726089
210,frozenset({'Recycled Paper Journal Set'}),frozenset({'Google Kick Ball'}),0.009137704002234548,0.011212641155580384,0.001077371214237261,0.11790393013100436,10.515268302537724,0.0009749134182742944,1.1209520058186737,0.9132451555937381
211,frozenset({'Google Kick Ball'}),frozenset({'Recycled Paper Journal Set'}),0.011212641155580384,0.009137704002234548,0.001077371214237261,0.09608540925266904,10.515268302537724,0.0009749134182742944,1.0961901778557956,0.9151615699638299
212,frozenset({'Google Kick Ball'}),frozenset({'Sport Bag'}),0.011212641155580384,0.016280276126251946,0.0013965923147520052,0.12455516014234876,7.6506785988416715,0.00121404742063458,1.1236798471891187,0.8791502363657329
213,frozenset({'Sport Bag'}),frozenset({'Google Kick Ball'}),0.016280276126251946,0.011212641155580384,0.0013965923147520052,0.0857843137254902,7.6506785988416715,0.00121404742063458,1.0815690145000623,0.8836791813224703
214,frozenset({'Google Kick Ball'}),frozenset({'Switch Tone Color Crayon Pen'}),0.011212641155580384,0.006105103547344479,0.001556202865009377,0.1387900355871886,22.733444979415253,0.0014877485297153427,1.1540680409222983,0.9668529210902093
215,frozenset({'Switch Tone Color Crayon Pen'}),frozenset({'Google Kick Ball'}),0.006105103547344479,0.011212641155580384,0.001556202865009377,0.2549019607843137,22.73344497941525,0.0014877485297153427,1.3270567184490893,0.9618843497918494
216,frozenset({'Google Kick Ball'}),frozenset({'Windup Android'}),0.011212641155580384,0.015202904912014684,0.0018754239655241211,0.16725978647686832,11.001830732012591,0.00170495924822329,1.182598221024461,0.919415108271942
217,frozenset({'Windup Android'}),frozenset({'Google Kick Ball'}),0.015202904912014684,0.011212641155580384,0.0018754239655241211,0.12335958005249344,11.001830732012591,0.00170495924822329,1.1279280949692332,0.923140453119073
218,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",frozenset({'Google Laptop and Cell Phone Stickers'}),0.020270539882686244,0.03216152587686046,0.0013965923147520052,0.0688976377952756,2.142237842167992,0.0007446608217770594,1.0394544288679808,0.5442302657225477
219,frozenset({'Google Laptop and Cell Phone Stickers'}),"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})",0.03216152587686046,0.020270539882686244,0.0013965923147520052,0.043424317617866005,2.1422378421679924,0.0007446608217770594,1.0242048571395006,0.5509167476514415
220,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""})",frozenset({'Google Laptop and Cell Phone Stickers'}),0.012808746658154103,0.03216152587686046,0.001077371214237261,0.08411214953271029,2.615303448435797,0.0006654223771408879,1.0567215992977135,0.6256489715260936
221,frozenset({'Google Laptop and Cell Phone Stickers'}),"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""})",0.03216152587686046,0.012808746658154103,0.001077371214237261,0.033498759305210915,2.615303448435797,0.0006654223771408879,1.0214071247670446,0.6381593714927049
222,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White""})",frozenset({'Google Laptop and Cell Phone Stickers'}),0.01699852360241012,0.03216152587686046,0.001556202865009377,0.09154929577464788,2.846547024079963,0.0010095044083020407,1.0653725839184947,0.6599147554292673
223,frozenset({'Google Laptop and Cell Phone Stickers'}),"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White""})",0.03216152587686046,0.01699852360241012,0.001556202865009377,0.04838709677419355,2.8465470240799635,0.0010095044083020407,1.0329846023161113,0.6702535559678416
224,"frozenset({""Google Men's Vintage Badge Tee Black""})",frozenset({'Google Laptop and Cell Phone Stickers'}),0.01795618690395435,0.03216152587686046,0.0010374685766729181,0.05777777777777778,1.7964874551971326,0.0004599702069116473,1.027187059800502,0.45146479216610463
225,frozenset({'Google Laptop and Cell Phone Stickers'}),"frozenset({""Google Men's Vintage Badge Tee Black""})",0.03216152587686046,0.01795618690395435,0.0010374685766729181,0.03225806451612903,1.7964874551971326,0.0004599702069116473,1.0147786068659137,0.4580911152339724
226,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Google Metallic Notebook Set'}),0.03216152587686046,0.015083196999321655,0.002473963528989266,0.07692307692307691,5.099918599918599,0.0019888648983897987,1.0669932032507348,0.8306328592042879
227,frozenset({'Google Metallic Notebook Set'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.015083196999321655,0.03216152587686046,0.002473963528989266,0.164021164021164,5.099918599918599,0.0019888648983897987,1.1577308329700846,0.8162297937851964
228,frozenset({'Google Sunglasses'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.027692430469654045,0.03216152587686046,0.0036710426559195563,0.13256484149855907,4.121845524560036,0.0027804118367766185,1.115747343922689,0.7789615677653847
229,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Google Sunglasses'}),0.03216152587686046,0.027692430469654045,0.0036710426559195563,0.1141439205955335,4.121845524560036,0.0027804118367766185,1.0975908978171691,0.7825585042976347
230,frozenset({'Google Twill Cap'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.02178684011013128,0.03216152587686046,0.0020749371533458363,0.09523809523809523,2.961243058017251,0.0013742391313688275,1.0697162082413647,0.6770548643687537
231,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Google Twill Cap'}),0.03216152587686046,0.02178684011013128,0.0020749371533458363,0.06451612903225806,2.9612430580172515,0.0013742391313688275,1.0456761364339975,0.6843125128839413
232,frozenset({'Keyboard DOT Sticker'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.0075016958620964845,0.03216152587686046,0.0029128925421970393,0.38829787234042556,12.073365978565018,0.002671626556607886,1.5822055055230455,0.9241054144093088
233,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Keyboard DOT Sticker'}),0.03216152587686046,0.0075016958620964845,0.0029128925421970393,0.09057071960297766,12.073365978565016,0.002671626556607886,1.0913419278787861,0.9476509574356933
234,frozenset({'Maze Pen'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.014923586449064283,0.03216152587686046,0.003112405730018754,0.20855614973262032,6.484647231326548,0.002632440418261609,1.2228769909528856,0.8586030434371666
235,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Maze Pen'}),0.03216152587686046,0.014923586449064283,0.003112405730018754,0.0967741935483871,6.484647231326548,0.002632440418261609,1.0906203150028217,0.8738954167525597
236,frozenset({'Pen Pencil & Highlighter Set'}),frozenset({'Google Laptop and Cell Phone Stickers'}),0.004708511232592474,0.03216152587686046,0.0010374685766729181,0.22033898305084748,6.85101148168398,0.0008860356708244072,1.2413580428970703,0.8580764142244319
237,frozenset({'Google Laptop and Cell Phone Stickers'}),frozenset({'Pen Pencil & Highlighter Set'}),0.03216152587686046,0.004708511232592474,0.0010374685766729181,0.03225806451612903,6.85101148168398,0.0008860356708244072,1.028467871726321,0.8824159967017111
